time;temp_sun;temp_shade
2022-06-07 00:24;15.092;15.377
2022-06-07 00:26;15.12;15.418
2022-06-07 00:28;15.12;15.418
2022-06-07 00:30;15.12;15.446
2022-06-07 00:32;15.162;15.516
2022-06-07 00:34;15.245;15.516
2022-06-07 00:36;15.245;15.516
2022-06-07 00:38;15.231;15.53
2022-06-07 00:40;15.189;15.502
2022-06-07 00:42;15.203;15.474
2022-06-07 00:44;15.217;15.432
2022-06-07 00:46;15.203;15.446
2022-06-07 00:48;15.162;15.432
2022-06-07 00:50;15.203;15.446
2022-06-07 00:52;15.162;15.46
2022-06-07 00:54;15.162;15.432
2022-06-07 00:56;15.147;15.474
2022-06-07 00:58;15.134;15.474
2022-06-07 01:00;15.147;15.46
2022-06-07 01:02;15.203;15.502
2022-06-07 01:04;15.203;15.53
2022-06-07 01:06;15.203;15.446
2022-06-07 01:08;15.175;15.46
2022-06-07 01:10;15.231;15.516
2022-06-07 01:12;15.259;15.599
2022-06-07 01:14;15.245;15.557
2022-06-07 01:16;15.287;15.543
2022-06-07 01:18;15.245;15.516
2022-06-07 01:20;15.231;15.557
2022-06-07 01:22;15.175;15.516
2022-06-07 01:24;15.272;15.557
2022-06-07 01:26;15.328;15.543
2022-06-07 01:28;15.272;15.53
2022-06-07 01:30;15.245;15.488
2022-06-07 01:32;15.231;15.474
2022-06-07 01:34;15.287;15.502
2022-06-07 01:36;15.245;15.488
2022-06-07 01:38;15.245;15.488
2022-06-07 01:40;15.217;15.474
2022-06-07 01:42;15.245;15.488
2022-06-07 01:44;15.3;15.502
2022-06-07 01:46;15.259;15.46
2022-06-07 01:48;15.3;15.502
2022-06-07 01:50;15.342;15.502
2022-06-07 01:52;15.384;15.53
2022-06-07 01:54;15.425;15.571
2022-06-07 01:56;15.467;15.641
2022-06-07 01:58;15.522;15.641
2022-06-07 02:00;15.537;15.641
2022-06-07 02:02;15.509;15.668
2022-06-07 02:04;15.509;15.682
2022-06-07 02:06;15.467;15.71
2022-06-07 02:08;15.537;15.71
2022-06-07 02:10;15.703;15.808
2022-06-07 02:12;15.564;15.849
2022-06-07 02:14;15.773;15.919
2022-06-07 02:16;15.647;15.947
2022-06-07 02:18;15.759;15.974
2022-06-07 02:20;15.856;15.974
2022-06-07 02:22;15.842;16.016
2022-06-07 02:24;15.759;16.002
2022-06-07 02:26;15.745;16.044
2022-06-07 02:28;15.842;16.044
2022-06-07 02:30;16.009;16.113
2022-06-07 02:32;16.023;16.113
2022-06-07 02:34;15.981;16.085
2022-06-07 02:36;15.953;16.058
2022-06-07 02:38;15.981;16.085
2022-06-07 02:40;16.064;16.113
2022-06-07 02:42;16.079;16.169
2022-06-07 02:44;15.995;16.197
2022-06-07 02:46;15.953;16.252
2022-06-07 02:48;15.953;16.211
2022-06-07 02:50;16.051;16.197
2022-06-07 02:52;15.967;16.141
2022-06-07 02:54;15.8;16.197
2022-06-07 02:56;15.898;16.183
2022-06-07 02:58;15.842;16.211
2022-06-07 03:00;15.828;16.239
2022-06-07 03:02;15.842;16.252
2022-06-07 03:04;15.926;16.239
2022-06-07 03:06;15.926;16.225
2022-06-07 03:08;15.995;16.197
2022-06-07 03:10;16.023;16.266
2022-06-07 03:12;16.037;16.308
2022-06-07 03:14;15.926;16.364
2022-06-07 03:16;15.981;16.35
2022-06-07 03:18;16.079;16.419
2022-06-07 03:20;16.245;16.392
2022-06-07 03:22;16.162;16.378
2022-06-07 03:24;16.12;16.405
2022-06-07 03:26;16.092;16.461
2022-06-07 03:28;16.092;16.364
2022-06-07 03:30;16.148;16.322
2022-06-07 03:32;16.162;16.266
2022-06-07 03:34;16.162;16.266
2022-06-07 03:36;16.357;16.308
2022-06-07 03:38;16.454;16.35
2022-06-07 03:40;16.301;16.308
2022-06-07 03:42;16.329;16.252
2022-06-07 03:44;16.385;16.322
2022-06-07 03:46;16.468;16.308
2022-06-07 03:48;16.301;16.392
2022-06-07 03:50;16.357;16.364
2022-06-07 03:52;16.413;16.489
2022-06-07 03:54;16.162;16.336
2022-06-07 03:56;16.079;16.294
2022-06-07 03:58;16.023;16.28
2022-06-07 04:00;16.231;16.225
2022-06-07 04:02;16.357;16.294
2022-06-07 04:04;16.19;16.183
2022-06-07 04:06;16.134;16.141
2022-06-07 04:08;16.134;16.141
2022-06-07 04:10;16.023;16.058
2022-06-07 04:12;16.051;16.085
2022-06-07 04:14;15.995;16.058
2022-06-07 04:16;16.148;16.211
2022-06-07 04:18;16.12;16.266
2022-06-07 04:20;16.19;16.266
2022-06-07 04:22;16.12;16.225
2022-06-07 04:24;15.981;16.197
2022-06-07 04:26;15.981;16.239
2022-06-07 04:28;16.079;16.378
2022-06-07 04:30;15.939;16.294
2022-06-07 04:32;16.064;16.28
2022-06-07 04:34;16.12;16.28
2022-06-07 04:36;16.176;16.294
2022-06-07 04:38;16.315;16.364
2022-06-07 04:40;16.301;16.378
2022-06-07 04:42;16.204;16.336
2022-06-07 04:44;16.148;16.266
2022-06-07 04:46;16.176;16.239
2022-06-07 04:48;16.134;16.155
2022-06-07 04:50;16.259;16.211
2022-06-07 04:52;16.357;16.336
2022-06-07 04:54;16.301;16.294
2022-06-07 04:56;16.44;16.266
2022-06-07 04:58;16.343;16.266
2022-06-07 05:00;16.176;16.183
2022-06-07 05:02;15.953;15.974
2022-06-07 05:04;15.842;15.863
2022-06-07 05:06;15.8;15.738
2022-06-07 05:08;15.759;15.752
2022-06-07 05:10;15.717;15.738
2022-06-07 05:12;15.731;15.78
2022-06-07 05:14;15.731;15.766
2022-06-07 05:16;15.731;15.738
2022-06-07 05:18;15.731;15.766
2022-06-07 05:20;15.717;15.752
2022-06-07 05:22;15.731;15.793
2022-06-07 05:24;15.787;15.793
2022-06-07 05:26;15.856;15.808
2022-06-07 05:28;15.814;15.863
2022-06-07 05:30;15.773;15.849
2022-06-07 05:32;15.773;15.821
2022-06-07 05:34;15.773;15.835
2022-06-07 05:36;15.773;15.793
2022-06-07 05:38;15.814;15.793
2022-06-07 05:40;15.884;15.808
2022-06-07 05:42;15.926;15.849
2022-06-07 05:44;15.939;15.835
2022-06-07 05:46;15.953;15.821
2022-06-07 05:48;15.995;15.808
2022-06-07 05:50;16.023;15.78
2022-06-07 05:52;16.079;15.808
2022-06-07 05:54;16.106;15.808
2022-06-07 05:56;16.079;15.793
2022-06-07 05:58;16.079;15.78
2022-06-07 06:00;16.148;15.808
2022-06-07 06:02;16.204;15.849
2022-06-07 06:04;16.106;15.808
2022-06-07 06:06;16.148;15.835
2022-06-07 06:08;16.204;15.849
2022-06-07 06:10;16.162;15.849
2022-06-07 06:12;16.134;15.849
2022-06-07 06:14;16.176;15.849
2022-06-07 06:16;16.273;15.905
2022-06-07 06:18;16.245;15.891
2022-06-07 06:20;16.204;15.821
2022-06-07 06:22;16.273;15.863
2022-06-07 06:24;16.371;15.891
2022-06-07 06:26;16.204;15.891
2022-06-07 06:28;16.245;15.891
2022-06-07 06:30;16.357;15.919
2022-06-07 06:32;16.329;15.974
2022-06-07 06:34;16.44;16.03
2022-06-07 06:36;16.552;16.1
2022-06-07 06:38;16.579;16.127
2022-06-07 06:40;16.649;16.197
2022-06-07 06:42;16.816;16.266
2022-06-07 06:44;16.872;16.294
2022-06-07 06:46;16.872;16.35
2022-06-07 06:48;16.886;16.364
2022-06-07 06:50;16.969;16.405
2022-06-07 06:52;16.969;16.405
2022-06-07 06:54;17.011;16.35
2022-06-07 06:56;17.039;16.294
2022-06-07 06:58;17.248;16.461
2022-06-07 07:00;17.248;16.322
2022-06-07 07:02;17.192;16.252
2022-06-07 07:04;17.415;16.433
2022-06-07 07:06;17.568;16.628
2022-06-07 07:08;17.331;16.531
2022-06-07 07:10;17.262;16.503
2022-06-07 07:12;17.234;16.503
2022-06-07 07:14;17.22;16.531
2022-06-07 07:16;17.178;16.503
2022-06-07 07:18;17.025;16.517
2022-06-07 07:20;17.039;16.489
2022-06-07 07:22;16.955;16.503
2022-06-07 07:24;16.997;16.475
2022-06-07 07:26;16.927;16.405
2022-06-07 07:28;16.858;16.364
2022-06-07 07:30;16.969;16.447
2022-06-07 07:32;16.955;16.433
2022-06-07 07:34;16.899;16.433
2022-06-07 07:36;16.983;16.503
2022-06-07 07:38;16.914;16.6
2022-06-07 07:40;16.914;16.405
2022-06-07 07:42;16.886;16.141
2022-06-07 07:44;16.927;16.197
2022-06-07 07:46;16.941;16.239
2022-06-07 07:48;16.858;16.141
2022-06-07 07:50;16.969;16.252
2022-06-07 07:52;16.899;16.239
2022-06-07 07:54;16.914;16.294
2022-06-07 07:56;16.858;16.336
2022-06-07 07:58;16.914;16.225
2022-06-07 08:00;16.886;16.433
2022-06-07 08:02;16.788;16.433
2022-06-07 08:04;16.691;16.392
2022-06-07 08:06;16.663;16.419
2022-06-07 08:08;16.565;16.294
2022-06-07 08:10;16.426;15.919
2022-06-07 08:12;16.315;15.835
2022-06-07 08:14;16.148;15.71
2022-06-07 08:16;16.009;15.668
2022-06-07 08:18;16.092;15.738
2022-06-07 08:20;16.009;15.543
2022-06-07 08:22;15.884;15.488
2022-06-07 08:24;15.898;15.696
2022-06-07 08:26;15.995;15.724
2022-06-07 08:28;16.092;15.738
2022-06-07 08:30;16.148;15.641
2022-06-07 08:32;16.273;15.808
2022-06-07 08:34;16.204;15.821
2022-06-07 08:36;16.134;15.696
2022-06-07 08:38;16.092;15.668
2022-06-07 08:40;16.12;15.766
2022-06-07 08:42;16.19;15.682
2022-06-07 08:44;16.245;15.877
2022-06-07 08:46;16.44;16.1
2022-06-07 08:48;16.454;16.225
2022-06-07 08:50;16.426;16.322
2022-06-07 08:52;16.385;16.405
2022-06-07 08:54;16.343;16.239
2022-06-07 08:56;16.12;15.891
2022-06-07 08:58;16.051;15.71
2022-06-07 09:00;16.064;15.641
2022-06-07 09:02;16.245;15.668
2022-06-07 09:04;16.231;15.668
2022-06-07 09:06;16.413;15.752
2022-06-07 09:08;16.983;16.197
2022-06-07 09:10;17.485;16.392
2022-06-07 09:12;17.387;16.266
2022-06-07 09:14;17.108;15.863
2022-06-07 09:16;16.914;15.752
2022-06-07 09:18;16.997;15.766
2022-06-07 09:20;16.788;15.71
2022-06-07 09:22;16.593;15.613
2022-06-07 09:24;16.426;15.571
2022-06-07 09:26;16.343;15.613
2022-06-07 09:28;16.176;15.516
2022-06-07 09:30;16.12;15.502
2022-06-07 09:32;15.967;15.474
2022-06-07 09:34;16.064;15.516
2022-06-07 09:36;16.524;15.793
2022-06-07 09:38;16.969;16.085
2022-06-07 09:40;17.303;16.127
2022-06-07 09:42;17.359;16.239
2022-06-07 09:44;16.44;15.96
2022-06-07 09:46;16.398;16.085
2022-06-07 09:48;16.357;15.891
2022-06-07 09:50;16.538;15.988
2022-06-07 09:52;16.552;16.03
2022-06-07 09:54;16.413;15.752
2022-06-07 09:56;16.371;15.682
2022-06-07 09:58;16.524;15.752
2022-06-07 10:00;16.371;15.557
2022-06-07 10:02;16.371;15.432
2022-06-07 10:04;16.538;15.405
2022-06-07 10:06;16.663;15.46
2022-06-07 10:08;17.15;15.891
2022-06-07 10:10;17.15;15.766
2022-06-07 10:12;17.345;15.793
2022-06-07 10:14;16.788;15.571
2022-06-07 10:16;16.732;15.321
2022-06-07 10:18;16.927;15.363
2022-06-07 10:20;17.15;15.418
2022-06-07 10:22;17.025;15.432
2022-06-07 10:24;17.108;15.474
2022-06-07 10:26;17.081;15.516
2022-06-07 10:28;17.303;15.502
2022-06-07 10:30;17.415;15.557
2022-06-07 10:32;17.526;15.682
2022-06-07 10:34;17.722;15.891
2022-06-07 10:36;17.763;15.808
2022-06-07 10:38;17.735;15.877
2022-06-07 10:40;18.349;16.085
2022-06-07 10:42;18.28;16.239
2022-06-07 10:44;18.643;16.252
2022-06-07 10:46;18.656;16.28
2022-06-07 10:48;18.517;16.225
2022-06-07 10:50;18.308;16.183
2022-06-07 10:52;18.293;16.155
2022-06-07 10:54;18.224;16.141
2022-06-07 10:56;18.517;16.239
2022-06-07 10:58;18.489;16.364
2022-06-07 11:00;18.363;16.364
2022-06-07 11:02;18.461;16.364
2022-06-07 11:04;18.251;16.35
2022-06-07 11:06;18.126;16.322
2022-06-07 11:08;18.587;16.378
2022-06-07 11:10;18.377;16.35
2022-06-07 11:12;17.973;16.336
2022-06-07 11:14;18.028;16.447
2022-06-07 11:16;17.861;16.405
2022-06-07 11:18;17.75;16.378
2022-06-07 11:20;17.68;16.586
2022-06-07 11:22;18.321;16.517
2022-06-07 11:24;18.587;16.614
2022-06-07 11:26;18.112;16.559
2022-06-07 11:28;18.126;16.517
2022-06-07 11:30;17.68;16.392
2022-06-07 11:32;17.889;16.461
2022-06-07 11:34;18.084;16.489
2022-06-07 11:36;18.531;16.475
2022-06-07 11:38;18.796;16.517
2022-06-07 11:40;19.159;16.447
2022-06-07 11:42;19.411;16.392
2022-06-07 11:44;19.579;16.475
2022-06-07 11:46;19.341;16.364
2022-06-07 11:48;19.285;16.517
2022-06-07 11:50;19.635;16.656
2022-06-07 11:52;19.733;16.67
2022-06-07 11:54;19.775;16.6
2022-06-07 11:56;19.971;16.517
2022-06-07 11:58;19.999;16.489
2022-06-07 12:00;19.789;16.461
2022-06-07 12:02;20.292;16.419
2022-06-07 12:04;20.685;16.447
2022-06-07 12:06;20.026;16.461
2022-06-07 12:08;19.957;16.447
2022-06-07 12:10;20.25;16.405
2022-06-07 12:12;20.167;16.35
2022-06-07 12:14;20.139;16.447
2022-06-07 12:16;20.418;16.447
2022-06-07 12:18;20.278;16.489
2022-06-07 12:20;20.265;16.433
2022-06-07 12:22;20.447;16.461
2022-06-07 12:24;20.545;16.531
2022-06-07 12:26;20.376;16.503
2022-06-07 12:28;20.363;16.531
2022-06-07 12:30;20.307;16.517
2022-06-07 12:32;19.901;16.461
2022-06-07 12:34;19.649;16.503
2022-06-07 12:36;19.733;16.503
2022-06-07 12:38;19.397;16.559
2022-06-07 12:40;19.411;16.6
2022-06-07 12:42;19.327;16.656
2022-06-07 12:44;19.383;16.726
2022-06-07 12:46;19.495;16.614
2022-06-07 12:48;19.649;16.531
2022-06-07 12:50;19.733;16.489
2022-06-07 12:52;19.817;16.461
2022-06-07 12:54;19.915;16.503
2022-06-07 12:56;20.223;16.517
2022-06-07 12:58;20.223;16.559
2022-06-07 13:00;20.153;16.544
2022-06-07 13:02;20.041;16.517
2022-06-07 13:04;19.985;16.503
2022-06-07 13:06;19.579;16.6
2022-06-07 13:08;19.173;16.573
2022-06-07 13:10;19.02;16.628
2022-06-07 13:12;18.74;16.6
2022-06-07 13:14;18.726;16.517
2022-06-07 13:16;18.587;16.461
2022-06-07 13:18;18.601;16.461
2022-06-07 13:20;18.517;16.531
2022-06-07 13:22;18.405;16.517
2022-06-07 13:24;18.419;16.433
2022-06-07 13:26;18.405;16.475
2022-06-07 13:28;18.503;16.517
2022-06-07 13:30;18.335;16.447
2022-06-07 13:32;18.238;16.336
2022-06-07 13:34;18.154;16.322
2022-06-07 13:36;18.14;16.378
2022-06-07 13:38;18.14;16.419
2022-06-07 13:40;18.14;16.392
2022-06-07 13:42;18.14;16.294
2022-06-07 13:44;18.349;16.266
2022-06-07 13:46;18.447;16.308
2022-06-07 13:48;18.042;16.322
2022-06-07 13:50;18;16.197
2022-06-07 13:52;18.07;16.183
2022-06-07 13:54;18.21;16.197
2022-06-07 13:56;18.335;16.266
2022-06-07 13:58;18.308;16.28
2022-06-07 14:00;18.196;16.197
2022-06-07 14:02;18.126;16.197
2022-06-07 14:04;18.015;16.225
2022-06-07 14:06;17.973;16.239
2022-06-07 14:08;17.945;16.28
2022-06-07 14:10;17.833;16.127
2022-06-07 14:12;17.861;16.266
2022-06-07 14:14;17.638;16.03
2022-06-07 14:16;17.708;16.1
2022-06-07 14:18;17.54;16.016
2022-06-07 14:20;17.777;16.072
2022-06-07 14:22;17.763;16.1
2022-06-07 14:24;17.512;16.072
2022-06-07 14:26;17.429;16.016
2022-06-07 14:28;17.443;15.919
2022-06-07 14:30;17.415;15.96
2022-06-07 14:32;17.359;15.96
2022-06-07 14:34;17.303;15.974
2022-06-07 14:36;17.275;15.919
2022-06-07 14:38;17.123;15.905
2022-06-07 14:40;17.15;16.002
2022-06-07 14:42;17.011;15.974
2022-06-07 14:44;16.886;15.877
2022-06-07 14:46;16.746;15.808
2022-06-07 14:48;16.844;15.821
2022-06-07 14:50;17.067;15.933
2022-06-07 14:52;17.067;15.947
2022-06-07 14:54;16.969;15.877
2022-06-07 14:56;17.053;15.808
2022-06-07 14:58;17.067;15.808
2022-06-07 15:00;16.997;15.905
2022-06-07 15:02;16.899;15.808
2022-06-07 15:04;17.178;15.905
2022-06-07 15:06;17.094;15.905
2022-06-07 15:08;17.331;15.988
2022-06-07 15:10;17.373;16.03
2022-06-07 15:12;17.735;16.016
2022-06-07 15:14;17.903;16.072
2022-06-07 15:16;18.391;16.183
2022-06-07 15:18;19.048;16.266
2022-06-07 15:20;19.495;16.308
2022-06-07 15:22;19.999;16.392
2022-06-07 15:24;20.783;16.586
2022-06-07 15:26;21.736;16.726
2022-06-07 15:28;23.324;16.823
2022-06-07 15:30;23.634;16.865
2022-06-07 15:32;23.986;17.004
2022-06-07 15:34;25.298;17.199
2022-06-07 15:36;25.933;17.338
2022-06-07 15:38;25.199;17.311
2022-06-07 15:40;23.493;17.282
2022-06-07 15:42;21.905;17.199
2022-06-07 15:44;20.867;17.06
2022-06-07 15:46;20.139;16.893
2022-06-07 15:48;19.579;16.753
2022-06-07 15:50;19.663;16.726
2022-06-07 15:52;19.537;16.698
2022-06-07 15:54;19.453;16.684
2022-06-07 15:56;19.901;16.614
2022-06-07 15:58;19.747;16.586
2022-06-07 16:00;19.579;16.6
2022-06-07 16:02;19.006;16.489
2022-06-07 16:04;18.866;16.433
2022-06-07 16:06;18.517;16.392
2022-06-07 16:08;18.447;16.322
2022-06-07 16:10;18.377;16.308
2022-06-07 16:12;18.084;16.169
2022-06-07 16:14;18.321;16.266
2022-06-07 16:16;18.321;16.239
2022-06-07 16:18;18.335;16.308
2022-06-07 16:20;18.098;16.266
2022-06-07 16:22;17.847;16.169
2022-06-07 16:24;17.833;16.155
2022-06-07 16:26;17.889;16.141
2022-06-07 16:28;17.763;16.211
2022-06-07 16:30;17.777;16.169
2022-06-07 16:32;17.931;16.1
2022-06-07 16:34;17.819;16.058
2022-06-07 16:36;17.805;16.1
2022-06-07 16:38;17.666;16.085
2022-06-07 16:40;17.582;16.058
2022-06-07 16:42;17.359;15.988
2022-06-07 16:44;17.429;16.03
2022-06-07 16:46;17.457;16.002
2022-06-07 16:48;17.415;16.1
2022-06-07 16:50;17.15;16.002
2022-06-07 16:52;16.914;15.919
2022-06-07 16:54;16.788;15.835
2022-06-07 16:56;16.649;15.808
2022-06-07 16:58;16.719;15.835
2022-06-07 17:00;16.872;15.905
2022-06-07 17:02;16.635;15.849
2022-06-07 17:04;16.607;15.835
2022-06-07 17:06;16.635;15.835
2022-06-07 17:08;16.552;15.793
2022-06-07 17:10;16.538;15.835
2022-06-07 17:12;16.496;15.724
2022-06-07 17:14;16.621;15.766
2022-06-07 17:16;16.719;15.71
2022-06-07 17:18;16.732;15.752
2022-06-07 17:20;16.719;15.71
2022-06-07 17:22;16.705;15.655
2022-06-07 17:24;16.899;15.724
2022-06-07 17:26;16.746;15.71
2022-06-07 17:28;16.677;15.613
2022-06-07 17:30;16.927;15.599
2022-06-07 17:32;17.178;15.613
2022-06-07 17:34;17.819;15.724
2022-06-07 17:36;18.964;15.78
2022-06-07 17:38;22.326;16.127
2022-06-07 17:40;24.761;16.447
2022-06-07 17:42;23.254;16.489
2022-06-07 17:44;20.699;16.308
2022-06-07 17:46;19.565;16.141
2022-06-07 17:48;19.173;16.072
2022-06-07 17:50;19.02;16.085
2022-06-07 17:52;18.824;16.085
2022-06-07 17:54;18.712;16.1
2022-06-07 17:56;18.656;16.044
2022-06-07 17:58;18.796;16.016
2022-06-07 18:00;19.104;16.141
2022-06-07 18:02;19.09;16.072
2022-06-07 18:04;19.146;16.085
2022-06-07 18:06;19.397;16.211
2022-06-07 18:08;19.985;16.155
2022-06-07 18:10;20.531;16.322
2022-06-07 18:12;20.097;16.225
2022-06-07 18:14;20.083;16.239
2022-06-07 18:16;19.943;16.113
2022-06-07 18:18;19.985;16.197
2022-06-07 18:20;21.666;16.378
2022-06-07 18:22;24.86;16.586
2022-06-07 18:24;26.457;16.684
2022-06-07 18:26;26.938;16.712
2022-06-07 18:28;27.66;16.92
2022-06-07 18:30;27.461;17.115
2022-06-07 18:32;27.886;17.255
2022-06-07 18:34;28.539;17.157
2022-06-07 18:36;29.022;17.185
2022-06-07 18:38;28.823;17.282
2022-06-07 18:40;26.895;17.241
2022-06-07 18:42;25.044;17.074
2022-06-07 18:44;24.522;16.934
2022-06-07 18:46;26.457;17.171
2022-06-07 18:48;27.235;17.311
2022-06-07 18:50;27.391;17.366
2022-06-07 18:52;27.306;17.478
2022-06-07 18:54;26.541;17.561
2022-06-07 18:56;26.117;17.673
2022-06-07 18:58;26.81;17.715
2022-06-07 19:00;26.853;17.729
2022-06-07 19:02;26.753;17.645
2022-06-07 19:04;26.838;17.631
2022-06-07 19:06;27.065;17.701
2022-06-07 19:08;26.457;17.589
2022-06-07 19:10;26.598;17.589
2022-06-07 19:12;26.414;17.561
2022-06-07 19:14;26.442;17.742
2022-06-07 19:16;25.623;17.631
2022-06-07 19:18;24.959;17.701
2022-06-07 19:20;24.931;17.742
2022-06-07 19:22;25.326;17.729
2022-06-07 19:24;24.451;17.742
2022-06-07 19:26;24.592;17.645
2022-06-07 19:28;24.226;17.617
2022-06-07 19:30;23.606;17.561
2022-06-07 19:32;23.451;17.506
2022-06-07 19:34;23.662;17.408
2022-06-07 19:36;23.479;17.324
2022-06-07 19:38;22.79;17.255
2022-06-07 19:40;21.807;17.004
2022-06-07 19:42;21.456;16.934
2022-06-07 19:44;21.456;16.795
2022-06-07 19:46;20.811;16.684
2022-06-07 19:48;20.727;16.6
2022-06-07 19:50;19.985;16.503
2022-06-07 19:52;19.593;16.378
2022-06-07 19:54;19.593;16.308
2022-06-07 19:56;19.02;16.336
2022-06-07 19:58;18.559;16.211
2022-06-07 20:00;18.056;16.002
2022-06-07 20:02;17.554;15.891
2022-06-07 20:04;17.094;15.821
2022-06-07 20:06;16.927;15.752
2022-06-07 20:08;16.83;15.738
2022-06-07 20:10;16.649;15.71
2022-06-07 20:12;16.607;15.766
2022-06-07 20:14;16.357;15.641
2022-06-07 20:16;16.343;15.613
2022-06-07 20:18;16.259;15.613
2022-06-07 20:20;16.162;15.613
2022-06-07 20:22;16.106;15.613
2022-06-07 20:24;15.912;15.557
2022-06-07 20:26;15.62;15.405
2022-06-07 20:28;15.675;15.335
2022-06-07 20:30;15.689;15.377
2022-06-07 20:32;15.578;15.293
2022-06-07 20:34;15.397;15.196
2022-06-07 20:36;15.231;15.168
2022-06-07 20:38;15.272;15.196
2022-06-07 20:40;15.272;15.308
2022-06-07 20:42;15.189;15.349
2022-06-07 20:44;15.175;15.349
2022-06-07 20:46;14.981;15.196
2022-06-07 20:48;14.967;15.099
2022-06-07 20:50;14.939;15.183
2022-06-07 20:52;14.912;15.196
2022-06-07 20:54;14.773;15.141
2022-06-07 20:56;14.731;15.058
2022-06-07 20:58;14.676;14.96
2022-06-07 21:00;14.689;14.96
2022-06-07 21:02;14.648;15.016
2022-06-07 21:04;14.606;14.988
2022-06-07 21:06;14.565;14.835
2022-06-07 21:08;14.384;14.794
2022-06-07 21:10;14.495;14.933
2022-06-07 21:12;14.371;14.988
2022-06-07 21:14;14.426;14.974
2022-06-07 21:16;14.384;15.03
2022-06-07 21:18;14.412;14.974
2022-06-07 21:20;14.357;14.891
2022-06-07 21:22;14.592;15.03
2022-06-07 21:24;14.315;14.766
2022-06-07 21:26;14.232;14.669
2022-06-07 21:28;14.287;14.697
2022-06-07 21:30;14.176;14.697
2022-06-07 21:32;14.163;14.877
2022-06-07 21:34;14.079;14.863
2022-06-07 21:36;14.218;14.835
2022-06-07 21:38;14.218;15.113
2022-06-07 21:40;14.065;14.974
2022-06-07 21:42;13.996;14.988
2022-06-07 21:44;14.038;14.905
2022-06-07 21:46;14.121;14.96
2022-06-07 21:48;14.121;14.919
2022-06-07 21:50;13.996;14.835
2022-06-07 21:52;14.01;14.794
2022-06-07 21:54;13.969;14.974
2022-06-07 21:56;13.982;14.905
2022-06-07 21:58;14.079;14.988
2022-06-07 22:00;14.065;15.03
2022-06-07 22:02;13.913;14.919
2022-06-07 22:04;14.065;14.877
2022-06-07 22:06;13.941;14.919
2022-06-07 22:08;13.955;14.822
2022-06-07 22:10;13.941;14.974
2022-06-07 22:12;13.844;14.752
2022-06-07 22:14;13.955;14.697
2022-06-07 22:16;13.886;14.6
2022-06-07 22:18;13.899;14.544
2022-06-07 22:20;13.83;14.53
2022-06-07 22:22;13.733;14.475
2022-06-07 22:24;13.747;14.364
2022-06-07 22:26;13.789;14.447
2022-06-07 22:28;13.719;14.53
2022-06-07 22:30;13.594;14.489
2022-06-07 22:32;13.678;14.447
2022-06-07 22:34;13.705;14.433
2022-06-07 22:36;13.691;14.392
2022-06-07 22:38;13.608;14.378
2022-06-07 22:40;13.581;14.35
2022-06-07 22:42;13.594;14.322
2022-06-07 22:44;13.719;14.378
2022-06-07 22:46;13.733;14.405
2022-06-07 22:48;13.636;14.392
2022-06-07 22:50;13.525;14.308
2022-06-07 22:52;13.594;14.281
2022-06-07 22:54;13.65;14.336
2022-06-07 22:56;13.622;14.364
2022-06-07 22:58;13.525;14.294
2022-06-07 23:00;13.456;14.17
2022-06-07 23:02;13.581;14.211
2022-06-07 23:04;13.498;14.267
2022-06-07 23:06;13.484;14.184
2022-06-07 23:08;13.498;14.267
2022-06-07 23:10;13.387;14.114
2022-06-07 23:12;13.498;14.211
2022-06-07 23:14;13.345;14.156
2022-06-07 23:16;13.442;14.253
2022-06-07 23:18;13.373;14.225
2022-06-07 23:20;13.345;14.17
2022-06-07 23:22;13.442;14.198
2022-06-07 23:24;13.498;14.322
2022-06-07 23:26;13.456;14.322
2022-06-07 23:28;13.401;14.267
2022-06-07 23:30;13.428;14.211
2022-06-07 23:32;13.511;14.267
2022-06-07 23:34;13.498;14.281
2022-06-07 23:36;13.373;14.225
2022-06-07 23:38;13.29;14.114
2022-06-07 23:40;13.304;14.059
2022-06-07 23:42;13.401;14.142
2022-06-07 23:44;13.304;14.17
2022-06-07 23:46;13.193;14.101
2022-06-07 23:48;13.221;14.059
2022-06-07 23:50;13.29;14.128
2022-06-07 23:52;13.235;14.114
2022-06-07 23:54;13.083;14.017
2022-06-07 23:56;13.096;13.934
2022-06-07 23:58;13.179;13.976
2022-06-08 00:00;13.193;13.976
2022-06-08 00:02;12.93;13.893
2022-06-08 00:04;13.068;13.962
2022-06-08 00:06;13.013;14.003
2022-06-08 00:08;12.985;13.879
2022-06-08 00:10;13.083;14.003
2022-06-08 00:12;12.958;13.879
2022-06-08 00:14;13.11;14.003
2022-06-08 00:16;13.027;13.976
2022-06-08 00:18;13.096;14.031
2022-06-08 00:20;13.041;14.031
2022-06-08 00:22;13;14.003
2022-06-08 00:24;12.958;13.92
2022-06-08 00:26;12.972;13.906
2022-06-08 00:28;13.041;13.92
2022-06-08 00:30;13.124;13.934
2022-06-08 00:32;13.124;13.948
2022-06-08 00:34;12.985;13.906
2022-06-08 00:36;12.944;13.879
2022-06-08 00:38;13.027;13.865
2022-06-08 00:40;13.096;13.934
2022-06-08 00:42;12.972;13.906
2022-06-08 00:44;12.875;13.795
2022-06-08 00:46;13.055;13.865
2022-06-08 00:48;13.138;13.976
2022-06-08 00:50;13.096;13.962
2022-06-08 00:52;12.985;13.92
2022-06-08 00:54;13.013;13.851
