"ID"	"PairID"	"BrAttempt"	"EggDate"	"HatchDate"	"ChickGoneDate"	"EggLossDate"	"FailureCause"	"EggCol"	"BreedSucc"	"EggPosX"	"EggPosY"	"EggExact"	"HatchExact"	"FledgeExact"	"ChickMinAge"	"DateEggLost"	"Comment"	"Field15"	"Field16"	"Field17"	"Field18"	"Field19"	"Field20"	"Field21"	"Field22"	"Field23"	"Field24"	"Field25"	"Field26"	"Field27"	"Field28"	"Field29"	"Field30"	"Field31"	"Field32"	"Field33"	"Field34"	"Field35"	"Field36"	"Field37"	"Field38"	"Field39"	"Field40"	"Field41"	"Field42"	"Field43"	"Field44"	"Field45"	"Field46"	"Field47"	"Field48"	"Field49"	"Field50"	"Field51"	"Field52"	"Field53"	"Field54"	"Field55"	"Field56"	"Field57"	"Field58"	"Field59"	"Field60"	"Field61"	"Field62"	"Field63"	"Field64"	"Field65"	"Field66"	"Field67"	"Field68"	"Field69"	"Field70"	"Field71"	"Field72"	"Field73"	"Field74"	"Field75"	"Field76"	"Field77"	"Field78"	"Field79"	"Field80"	"Field81"	"Field82"	"Field83"	"Field84"	"Field85"	"Field86"	"Field87"	"Field88"	"Field89"	"Field90"	"Field91"	"Field92"	"Field93"	"Field94"	"Field95"	"Field96"	"Field97"
626	"Bonden-4-2020-2"	"1"	2020-5-19 00:00:00			2020-6-8 00:00:00		"Green"	"NA"	"177"	"Inner"	"1"	"NA"	"NA"	"NA"	2020-6-8 00:00:00	"EJ MED I BERÄKNINGARNA. Ä1 forlorat 8/6 2020."																																																																																			
627	"Bonden-4-2020-3"	"1"	2020-5-21 00:00:00	2020-6-24 00:00:00	2020-7-14 00:00:00			"Light green"	"1"	"100"	"Inner"	"1"	"1"	"1"	"20"																																																																																					
628	"Bonden-4-2020-4"	"1"	2020-5-29 00:00:00			2020-7-17 00:00:00		"Green"	"0"	"148"	"Inner"	"1"	"NA"	"NA"	"NA"	2020-7-17 00:00:00	"Ä1 forlorat 17/7 2020"																																																																																			
629	"Bonden-5-2020-1"	"1"	2020-5-18 00:00:00	2020-6-21 00:00:00	2020-7-10 00:00:00			"Green"	"1"	"117"	"Inner"	"1"	"1"	"1"	"19"																																																																																					
630	"Bonden-5-2020-2"	"1"	2020-5-18 00:00:00	2020-6-20 00:00:00	2020-7-11 00:00:00			"Green"	"1"	"100"	"Inner"	"1"	"1"	"1"	"21"																																																																																					
631	"Bonden-5-2020-3"	"1"	2020-5-20 00:00:00	2020-6-22 00:00:00	2020-7-13 00:00:00			"White"	"1"	"154 -> 142"	"Inner"	"1"	"1"	"1"	"21"																																																																																					
632	"Bonden-5-2020-4"	"1"	2020-5-26 00:00:00			2020-7-8 00:00:00	"Human disturbance"	"Green"	"NA"	"132"	"Inner"	"1"	"NA"	"NA"	"NA"	2020-7-8 00:00:00	"EJ MED I BERÄKNINGARNA Ä1 forlorat 8/7 2020 vid ringmärkning i hyllan, såg ev dåligt ut redan innan."																																																																																			
633	"Bonden-6-2020-1"	"1"	2020-5-18 00:00:00	2020-6-22 00:00:00	2020-7-13 00:00:00			"Green"	"1"	"169"	"Inner"	"1"	"1"	"1"	"21"																																																																																					
634	"Bonden-6-2020-2"	"1"	2020-5-19 00:00:00	2020-6-21 00:00:00	2020-7-10 00:00:00			"Green"	"1"	"180"	"Inner"	"1"	"1"	"1"	"19"																																																																																					
635	"Bonden-6-2020-3"	"1"	2020-5-27 00:00:00	2020-6-30 00:00:00	2020-7-14 00:00:00			"Green"	"0"	"102"	"Inner"	"1"	"1"	"1"	"14"																																																																																					
636	"Bonden-6-2020-4"	"1"	2020-6-8 00:00:00			2020-7-8 00:00:00	"Human disturbance"	"Green"	"NA"	"147 -> 120"	"Inner"	"1"	"NA"	"NA"	"NA"	2020-7-8 00:00:00	"EJ MED I BERÄKNINGARNA. Ä1 forlorat 8/7 2020 vid ringmärkning i hyllan.  "																																																																																			
637	"Farallon-1-2020-1"	"1"	2020-5-18 00:00:00	2020-6-19 00:00:00	2020-7-9 00:00:00			"Light green"	"1"	"240"	"Inner"	"1"	"1"	"1"	"20"																																																																																					
638	"Farallon-1-2020-2"	"1"	2020-5-18 00:00:00	2020-6-21 00:00:00	2020-7-13 00:00:00			"Light green"	"1"	"100"	"Inner"	"1"	"1"	"1"	"22"																																																																																					
639	"Farallon-1-2020-3"	"1"	2020-5-20 00:00:00	2020-6-20 00:00:00	2020-7-11 00:00:00			"Green"	"1"	"208"	"Inner"	"1"	"1"	"1"	"21"																																																																																					
640	"Farallon-1-2020-4"	"1"	2020-5-29 00:00:00	2020-6-29 00:00:00	2020-7-17 00:00:00			"NA"	"1"	"153"	"Inner"	"1"	"1"	"1"	"18"																																																																																					
641	"Farallon-2-2020-1"	"1"	2020-5-22 00:00:00	2020-6-24 00:00:00	2020-7-13 00:00:00			"Light green"	"1"	"104"	"Inner"	"1"	"1"	"1"	"19"																																																																																					
642	"Farallon-2-2020-2"	"1"	2020-5-27 00:00:00	2020-6-28 00:00:00	2020-7-16 00:00:00			"NA"	"1"	"245"	"Inner"	"1"	"1"	"1"	"18"																																																																																					
643	"Farallon-3-2020-1"	"1"	2020-5-18 00:00:00	2020-6-20 00:00:00	2020-7-11 00:00:00			"Green"	"1"	"249 -> 170"	"Inner"	"1"	"1"	"1"	"21"																																																																																					
644	"Farallon-3-2020-2"	"1"	2020-5-19 00:00:00	2020-6-20 00:00:00	2020-7-10 00:00:00			"Green"	"1"	"100"	"Inner"	"1"	"1"	"1"	"20"																																																																																					
645	"Farallon-3-2020-3"	"1"	2020-5-22 00:00:00	2020-6-23 00:00:00	2020-7-11 00:00:00			"Green"	"1"	"108"	"Inner"	"1"	"1"	"1"	"18"																																																																																					
646	"Farallon-3-2020-4"	"1"	2020-5-24 00:00:00	2020-6-26 00:00:00	2020-6-28 00:00:00			"Green"	"0"	"223 -> 200"	"Inner"	"1"	"1"	"NA"	"NA"		"U forlorad 28/6 2020"																																																																																			
647	"Farallon-3-2020-5"	"1"	2020-5-24 00:00:00	2020-6-26 00:00:00	2020-7-14 00:00:00			"Green"	"1"	"133"	"Inner"	"1"	"1"	"1"	"18"																																																																																					
648	"Farallon-3-2020-6"	"1"	2020-5-29 00:00:00			2020-6-26 00:00:00		"Green"	"0"	"178"	"Inner"	"1"	"NA"	"NA"	"NA"	2020-6-26 00:00:00	"Ä1 forlorat 26/6 2020"																																																																																			
649	"Farallon-3-2020-7"	"1"	2020-6-16 00:00:00			2020-6-28 00:00:00		"Green"	"0"	"189"	"Inner"	"1"	"NA"	"NA"	"NA"	2020-6-28 00:00:00	"Ä1 forlorat 28/6 2020"																																																																																			
650	"Farallon-4-2020-1"	"1"	2020-5-20 00:00:00	2020-6-22 00:00:00	2020-7-14 00:00:00			"Green"	"1"	"178"	"Inner"	"1"	"1"	"1"	"22"																																																																																					
651	"Farallon-4-2020-2"	"1"	2020-5-27 00:00:00			2020-6-27 00:00:00		"Green"	"0"	"197"	"Outer"	"1"	"NA"	"NA"	"NA"	2020-6-27 00:00:00	"Ä/U forlorat vid kläckning 27/6, skal av men hinna kvar"																																																																																			
652	"Farallon-4-2020-3"	"1"	2020-5-29 00:00:00	2020-7-3 00:00:00	2020-7-20 00:00:00			"Green"	"1"	"100"	"Outer"	"1"	"1"	"1"	"17"																																																																																					
653	"Farallon-4-2020-4"	"1"	2020-6-6 00:00:00			2020-6-20 00:00:00		"Light green"	"0"	"NA"	"NA"	"1"	"NA"	"NA"	"NA"	2020-6-20 00:00:00	"Ä1 forlorat 20/6 2020"																																																																																			
654	"Farallon-5-2020-1"	"1"	2020-5-19 00:00:00			2020-6-5 00:00:00		"Light green"	"0"	"228"	"Inner"	"1"	"NA"	"NA"	"NA"	2020-6-5 00:00:00	"Ä1 forlorat 5/6 2020"																																																																																			
655	"Farallon-5-2020-2"	"1"	2020-5-19 00:00:00			2020-6-1 00:00:00		"Light green"	"0"	"238"	"Inner"	"1"	"NA"	"NA"	"NA"	2020-6-1 00:00:00	"Ä1 forlorat 1/6 2020"																																																																																			
656	"Farallon-5-2020-3"	"1"	2020-6-1 00:00:00			2020-6-28 00:00:00		"Light green"	"0"	"178"	"Inner"	"1"	"NA"	"NA"	"NA"	2020-6-28 00:00:00	"Ä1 forlorat 28/6 2020"																																																																																			
657	"Farallon-6-2020-1"	"1"	2020-5-25 00:00:00	2020-6-28 00:00:00	2020-7-17 00:00:00			"Green"	"1"	"249"	"Outer"	"1"	"1"	"1"	"19"																																																																																					
658	"Rost-2-2020-1"	"1"	2020-5-16 00:00:00	2020-6-18 00:00:00	2020-7-11 00:00:00			"Green"	"1"	"118"	"Inner"	"1"	"1"	"1"	"23"																																																																																					
659	"Rost-2-2020-2"	"1"	2020-5-17 00:00:00	2020-6-25 00:00:00	2020-7-11 00:00:00			"Light green"	"1"	"155 ->  134"	"Inner"	"1"	"1"	"1"	"17"		"U trillade ner vid ringmärkning 7/7, tillbaka på kvällen 8/7"																																																																																			
660	"Rost-2-2020-3"	"1"	2020-5-20 00:00:00	2020-6-23 00:00:00	2020-7-13 00:00:00			"Green"	"1"	"100"	"Inner"	"1"	"1"	"1"	"20"																																																																																					
661	"Rost-2-2020-4"	"1"	2020-5-23 00:00:00			2020-6-24 00:00:00		"Light green"	"0"	"170"	"NA"	"1"	"NA"	"NA"	"NA"	2020-6-24 00:00:00	"Ä1 forlorat 24/6 2020"																																																																																			
662	"Rost-2-2020-5"	"1"	2020-5-25 00:00:00	2020-5-20 00:00:00	2020-7-7 00:00:00		"Human disturbance"	"Light green"	"NA"	"152"	"Inner"	"1"	"1"	"NA"	"NA"		"EJ MED I BERÄKNINGARNA. U lämnade hyllan vid ringmärkning  av ungar 7/7 2020."																																																																																			
663	"Rost-3-2020-1"	"1"	2020-5-16 00:00:00	2020-6-19 00:00:00	2020-7-10 00:00:00			"Green"	"1"	"136"	"Inner"	"1"	"1"	"1"	"21"																																																																																					
664	"Rost-3-2020-2"	"1"	2020-5-16 00:00:00			2020-6-8 00:00:00		"Green"	"0"	"100"	"Inner"	"1"	"NA"	"NA"	"NA"	2020-6-8 00:00:00	"Ä1 forlorat 8/6 2020"																																																																																			
665	"Rost-3-2020-3"	"1"	2020-5-19 00:00:00	2020-6-18 00:00:00	2020-7-8 00:00:00			"Green"	"1"	"138"	"Inner"	"1"	"1"	"1"	"20"																																																																																					
666	"Rost-3-2020-4"	"1"	2020-5-19 00:00:00	2020-6-22 00:00:00	2020-7-11 00:00:00			"Light green"	"1"	"166"	"Inner"	"1"	"1"	"1"	"19"																																																																																					
667	"Rost-3-2020-5"	"1"	2020-5-20 00:00:00	2020-6-22 00:00:00	2020-7-13 00:00:00			"Light green"	"1"	"122"	"Inner"	"1"	"1"	"1"	"21"																																																																																					
668	"Rost-3-2020-6"	"1"	2020-6-3 00:00:00			2020-7-14 00:00:00		"White"	"0"	"182"	"Outer"	"1"	"NA"	"NA"	"NA"	2020-7-14 00:00:00	"Ä1 forlorat 14/7 2020"																																																																																			
669	"Rost-5-2020-1"	"1"	2020-5-14 00:00:00					"Light green"	"1"	"170"	"Inner"	"1"	"NA"	"NA"	"NA"	2020-5-15 00:00:00	"Ä1 forlorat 15/5 2020 Enligt anteckningar har paret tidvis haft 3 ad, ADB984 + ACF924, men även ACD237 som egentligen hor till par Rost-5-2020-2"																																																																																			
670	"Rost-5-2020-2"	"1"	2020-5-24 00:00:00	2020-6-25 00:00:00	2020-7-15 00:00:00			"Green"	"1"	"135"	"Outer"	"1"	"1"	"1"	"20"																																																																																					
671	"Rost-5-2020-4"	"1"	2020-6-8 00:00:00	2020-7-11 00:00:00	2020-7-17 00:00:00			"Light green"	"0"	"144"	"Inner"	"1"	"1"	"NA"	"NA"		"U forlorad 17/7 2020"																																																																																			
672	"Rost-6-2020-1"	"1"	2020-5-25 00:00:00	2020-6-27 00:00:00	2020-7-16 00:00:00			"Green"	"1"	"100"	"Inner"	"1"	"1"	"1"	"19"																																																																																					
673	"Rost-6-2020-2"	"1"	2020-6-4 00:00:00			2020-6-21 00:00:00		"NA"	"0"	"123"	"Inner"	"1"	"NA"	"NA"	"NA"	2020-6-21 00:00:00	"Ä1 forlorat 21/6 2020"																																																																																			
674	"Triangle-1-2020-1"	"1"	2020-5-19 00:00:00			2020-5-20 00:00:00		"Light green"	"NA"	"231 -> 247"	"Outer"	"1"	"NA"	"NA"	"NA"	2020-5-20 00:00:00	"EJ MED I BERÄKNINGARNA. Ä1 forlorat 20/5 2020. U fortf ej flygg samt for ung vid studieslut 20/7."																																																																																			
675	"Triangle-1-2020-2"	"1"	2020-5-20 00:00:00			2020-5-27 00:00:00		"NA"	"0"	"188 -> 202"	"Outer"	"1"	"NA"	"NA"	"NA"	2020-5-27 00:00:00	"Ä1 forlorat 27/5."																																																																																			
676	"Triangle-1-2020-3"	"1"	2020-5-29 00:00:00			2020-6-28 00:00:00		"Green"	"0"	"161"	"Inner"	"1"	"NA"	"NA"	"NA"	2020-6-28 00:00:00	"Ä1 forlorat 28/6 2020"																																																																																			
677	"Triangle-1-2020-4"	"1"	2020-6-10 00:00:00	2020-7-8 00:00:00				"Green"	"NA"	"173"	"Inner"	"8"	"1"	"NA"	"NA"		"EJ MED I BERÄKNINGARNA. U fortf ej flygg samt for ung vid studieslut 20/7 2020."																																																																																			
678	"Triangle-1-2020-5"	"1"	2020-6-14 00:00:00			2020-6-16 00:00:00		"Green"	"0"	"138"	"Inner"	"1"	"NA"	"NA"	"NA"	2020-6-16 00:00:00	"Ä1 forlorat 16/6 2020"																																																																																			
679	"Triangle-2-2020-1"	"1"	2020-5-18 00:00:00					"NA"	"1"	"NA"	"NA"	"1"	"NA"	"NA"	"NA"	2020-5-19 00:00:00	"Ä1 forlorat 19/5 2020"																																																																																			
680	"Triangle-2-2020-2"	"1"	2020-5-20 00:00:00	2020-6-22 00:00:00	2020-7-15 00:00:00			"Green"	"1"	"145"	"Inner"	"1"	"1"	"1"	"24"																																																																																					
681	"Triangle-2-2020-3"	"1"	2020-5-21 00:00:00	2020-6-24 00:00:00	2020-7-11 00:00:00			"Green"	"1"	"168- > 160"	"Inner"	"1"	"1"	"1"	"16"																																																																																					
682	"Triangle-2-2020-4"	"1"	2020-5-27 00:00:00	2020-6-28 00:00:00	2020-7-15 00:00:00			"Green"	"1"	"251"	"Inner"	"1"	"1"	"1"	"17"																																																																																					
683	"Triangle-2-2020-5"	"1"	2020-5-27 00:00:00			2020-5-29 00:00:00		"White"	"0"	"117"	"Inner"	"1"	"NA"	"NA"	"NA"	2020-5-29 00:00:00	"Ä1 forlorat 29/5"																																																																																			
684	"Triangle-2-2020-6"	"1"	2020-6-9 00:00:00	2020-7-13 00:00:00	2020-7-16 00:00:00			"Green"	"0"	"111(?)"	"Inner"	"1"	"1"	"NA"	"NA"		"U forlorad 16/7 2020. Kladdigt skriven lapp ang position"																																																																																			
685	"Triangle-3-2020-1"	"1"	2020-5-19 00:00:00	2020-6-21 00:00:00	2020-7-10 00:00:00			"White"	"1"	"251"	"Inner"	"1"	"1"	"1"	"19"																																																																																					
686	"Triangle-3-2020-2"	"1"	2020-6-2 00:00:00			2020-6-27 00:00:00		"Light green"	"0"	"184"	"Inner"	"1"	"NA"	"NA"	"NA"	2020-6-27 00:00:00	"Ä1 forlorat 27/6 2020"																																																																																			
687	"Triangle-3-2020-3"	"1"	2020-6-10 00:00:00			2020-6-28 00:00:00		"White"	"0"	"225"	"Inner"	"1"	"NA"	"NA"	"NA"	2020-6-28 00:00:00	"Ä1 forlorat 28/6 2020"																																																																																			
688	"Triangle-4-2020-1"	"1"	2020-5-20 00:00:00			2020-5-23 00:00:00		"Light green"	"0"	"251"	"Outer"	"1"	"NA"	"NA"	"NA"	2020-5-23 00:00:00	"Ä1 forlorat 23/5 2020"																																																																																			
689	"Triangle-5-2020-1"	"1"	2020-5-25 00:00:00	2020-6-27 00:00:00	2020-6-28 00:00:00			"Green"	"0"	"242"	"Inner"	"1"	"1"	"NA"	"NA"		"U forlorad 28/6 2020"																																																																																			
690	"Bonden-4-2020-2"	"2"	2020-7-1 00:00:00			2020-7-17 00:00:00	"Human disturbance"	"NA"	"NA"	"177"	"Inner"	"1"	"NA"	"NA"	"NA"	2020-7-17 00:00:00	"EJ MED I BERÄKNINGARNA. Ä2 forlorat 17/7 vid ringmärkning av adulta SIGRI."																																																																																			
691	"Rost-5-2020-1"	"2"	2020-5-28 00:00:00	2020-6-30 00:00:00	2020-7-17 00:00:00			"NA"	"1"	"170"	"Inner"	"1"	"NA"	"NA"	"17"		"Ä1 forlorat 15/5 2020. Enligt anteckningar har paret tidvis haft 3 ad, ADB984 + ACF924, men även ACD237 som egentligen hor till par Rost-5-2020-2"																																																																																			
692	"Triangle-1-2020-1"	"2"	2020-6-5 00:00:00	2020-7-7 00:00:00				"NA"	"NA"	"231 -> 247"	"Outer"	"1"	"NA"	"NA"	"NA"		"EJ MED I BERÄKNINGARNA. U fortf ej flygg samt for ung vid studieslut 20/7."																																																																																			
693	"Triangle-1-2020-2"	"2"	2020-6-5 00:00:00			2020-7-16 00:00:00		"NA"	"0"	"188 -> 202"	"Outer"	"1"	"NA"	"NA"	"NA"	2020-7-16 00:00:00	"Ä1 forlorat 27/5. Ä2 forlorat16/7 2020, i samband med kläckning."																																																																																			
694	"Triangle-2-2020-1"	"2"	2020-6-2 00:00:00	2020-7-4 00:00:00	2020-7-20 00:00:00			"NA"	"1"	"NA"	"NA"	"1"	"NA"	"NA"	"16"																																																																																					
695	"Triangle-2-2020-5"	"2"	2020-6-14 00:00:00			2020-6-16 00:00:00		"NA"	"0"	"117"	"Inner"	"1"	"NA"	"NA"	"NA"	2020-6-16 00:00:00	"Ä2 forlorat 16/6 2020"																																																																																			
696	"Triangle-4-2020-1"	"2"	2020-6-5 00:00:00			2020-6-6 00:00:00		"NA"	"0"	"251"	"Outer"	"1"	"NA"	"NA"	"NA"	2020-6-6 00:00:00	"Ä2 forlorat 6/6 2020"																																																																																			
781	"Bonden-1-2021-1"	"1"	2021-5-7 00:00:00	2021-6-9 00:00:00	2021-7-2 00:00:00				"1"			"1"	"1"	"1"	"23"																																																																																					
782	"Bonden-2-2021-1"	"1"	2021-5-18 00:00:00	2021-6-19 00:00:00	2021-7-9 00:00:00				"1"			"1"	"1"	"1"	"20"																																																																																					
783	"Bonden-3-2021-1"	"1"	2021-5-19 00:00:00	2021-6-19 00:00:00	2021-7-7 00:00:00				"1"			"1"	"1"	"1"	"17"																																																																																					
784	"Bonden-4-2021-1"	"1"	2021-5-17 00:00:00	2021-6-18 00:00:00	2021-7-10 00:00:00				"1"			"1"	"1"	"1"	"22"																																																																																					
785	"Bonden-4-2021-2"	"1"	2021-5-16 00:00:00	2021-6-21 00:00:00	2021-7-9 00:00:00				"1"			"1"	"1"	"1"	"18"																																																																																					
786	"Bonden-4-2021-3"	"1"	2021-5-20 00:00:00			2021-7-3 00:00:00	"Disturbed during chick ringing"					"1"	"NA"	"NA"	"NA"	2021-7-3 00:00:00	"EJ MED I BERÄKNINGARNA Ä1 forlorat 3/7 pga ungmärkning"																																																																																			
787	"Bonden-4-2021-4"	"1"	2021-5-22 00:00:00	2021-6-23 00:00:00	2021-7-10 00:00:00				"1"			"1"	"1"	"1"	"17"																																																																																					
788	"Bonden-5-2021-1"	"1"	2021-5-15 00:00:00	2021-6-17 00:00:00	2021-7-7 00:00:00				"1"			"1"	"1"	"1"	"20"																																																																																					
789	"Bonden-5-2021-2"	"1"	2021-5-16 00:00:00	2021-6-18 00:00:00	2021-7-5 00:00:00							"1"	"1"	"1"	"NA"																																																																																					
790	"Bonden-5-2021-3"	"1"	2021-5-20 00:00:00	2021-6-23 00:00:00								"1"	"1"	"NA"	"NA"		"U forlorad 27/6"																																																																																			
791	"Bonden-5-2021-4"	"1"	2021-5-21 00:00:00	2021-6-21 00:00:00	2021-7-11 00:00:00				"1"			"1"	"1"	"1"	"20"																																																																																					
792	"Bonden-6-2021-1"	"1"	2021-5-16 00:00:00	2021-6-18 00:00:00	2021-7-6 00:00:00				"1"			"1"	"1"	"1"	"18"																																																																																					
793	"Bonden-6-2021-2"	"1"	2021-5-21 00:00:00	2021-6-23 00:00:00	2021-7-14 00:00:00				"1"			"1"	"1"	"1"	"21"																																																																																					
794	"Bonden-6-2021-3"	"1"	2021-5-22 00:00:00	2021-6-24 00:00:00	2021-7-15 00:00:00				"1"			"1"	"1"	"1"	"21"																																																																																					
795	"Bonden-6-2021-4"	"1"	2021-5-22 00:00:00			2021-5-28 00:00:00	"NA"		"0"			"1"	"NA"	"NA"	"NA"	2021-5-28 00:00:00	"Ä1 forlorat 28/5, Ä2 forlorat 26/6"																																																																																			
796	"Bonden-6-2021-5"	"1"	2021-5-30 00:00:00	2021-7-2 00:00:00								"1"	"1"	"NA"	"NA"		"EJ MED I BERÄKN. U EJ FLYGG VID STUDIESLUT"																																																																																			
797	"Farallon-1-2021-1"	"1"	2021-5-15 00:00:00	2021-6-17 00:00:00	2021-7-10 00:00:00				"1"			"1"	"1"	"1"	"23"																																																																																					
798	"Farallon-1-2021-2"	"1"	2021-5-17 00:00:00	2021-6-19 00:00:00	2021-7-12 00:00:00				"1"			"1"	"1"	"1"	"23"																																																																																					
799	"Farallon-1-2021-3"	"1"	2021-5-16 00:00:00	2021-6-19 00:00:00	2021-7-5 00:00:00				"1"			"1"	"1"	"1"	"16"																																																																																					
800	"Farallon-1-2021-4"	"1"	2021-5-19 00:00:00	2021-6-21 00:00:00	2021-7-12 00:00:00				"1"			"1"	"1"	"1"	"21"																																																																																					
801	"Farallon-1-2021-5"	"1"	2021-5-19 00:00:00	2021-6-20 00:00:00	2021-7-9 00:00:00				"1"			"1"	"1"	"1"	"19"																																																																																					
802	"Farallon-2-2021-1"	"1"	2021-5-16 00:00:00	2021-6-17 00:00:00	2021-7-6 00:00:00				"1"			"1"	"1"	"1"	"19"																																																																																					
803	"Farallon-2-2021-2"	"1"	2021-5-19 00:00:00	2021-6-20 00:00:00	2021-7-12 00:00:00				"1"			"1"	"1"	"1"	"22"																																																																																					
804	"Farallon-2-2021-3"	"1"	2021-5-19 00:00:00	2021-6-22 00:00:00	2021-7-12 00:00:00				"1"			"1"	"1"	"1"	"20"																																																																																					
805	"Farallon-2-2021-4"	"1"	2021-5-22 00:00:00	2021-6-25 00:00:00	2021-7-13 00:00:00				"1"			"1"	"1"	"1"	"18"																																																																																					
806	"Farallon-3-2021-1"	"1"	2021-5-14 00:00:00	2021-6-15 00:00:00	2021-7-6 00:00:00				"1"			"1"	"1"	"1"	"21"																																																																																					
807	"Farallon-3-2021-2"	"1"	2021-5-16 00:00:00	2021-6-18 00:00:00	2021-7-7 00:00:00				"1"			"1"	"1"	"1"	"19"																																																																																					
808	"Farallon-3-2021-3"	"1"	2021-5-18 00:00:00	2021-6-19 00:00:00	2021-7-7 00:00:00				"1"			"1"	"1"	"1"	"18"																																																																																					
809	"Farallon-3-2021-4"	"1"	2021-5-18 00:00:00	2021-6-21 00:00:00	2021-7-9 00:00:00				"1"			"1"	"1"	"1"	"18"																																																																																					
810	"Farallon-3-2021-5"	"1"	2021-5-20 00:00:00			2021-6-14 00:00:00						"1"	"NA"	"NA"	"NA"	2021-6-14 00:00:00	"Ä1 forlorat 14/6"																																																																																			
811	"Farallon-3-2021-6"	"1"	2021-5-15 00:00:00	2021-6-21 00:00:00	2021-7-11 00:00:00				"1"			"1"	"1"	"1"	"20"																																																																																					
812	"Farallon-3-2021-7"	"1"	2021-6-6 00:00:00			2021-6-12 00:00:00			"0"			"1"	"NA"	"NA"	"NA"	2021-6-12 00:00:00	"Ä1 forlorat 12 juni 2021"																																																																																			
813	"Farallon-4-2021-1"	"1"	2021-5-18 00:00:00	2021-6-20 00:00:00	2021-7-12 00:00:00				"1"			"1"	"1"	"1"	"22"																																																																																					
814	"Farallon-4-2021-2"	"1"	2021-5-19 00:00:00	2021-6-20 00:00:00	2021-7-13 00:00:00				"1"			"1"	"1"	"1"	"23"																																																																																					
815	"Farallon-4-2021-3"	"1"	2021-5-20 00:00:00			2021-6-1 00:00:00						"1"	"NA"	"NA"	"NA"	2021-6-1 00:00:00	"Ä1 forlorat 1 juni 2021"																																																																																			
816	"Farallon-4-2021-4"	"1"	2021-5-20 00:00:00	2021-6-23 00:00:00	2021-7-13 00:00:00				"1"			"1"	"1"	"1"	"20"																																																																																					
817	"Farallon-4-2021-5"	"1"	2021-5-21 00:00:00			2021-6-17 00:00:00						"1"	"NA"	"NA"	"NA"	2021-6-17 00:00:00	"Ä1 forlorat 17/6"																																																																																			
818	"Farallon-5-2021-1"	"1"	2021-5-19 00:00:00	2021-6-22 00:00:00	2021-7-12 00:00:00				"1"			"1"	"1"	"1"	"20"																																																																																					
819	"Farallon-5-2021-2"	"1"	2021-5-22 00:00:00	2021-6-24 00:00:00	2021-7-13 00:00:00				"1"			"1"	"1"	"1"	"19"																																																																																					
820	"Farallon-5-2021-3"	"1"	2021-5-26 00:00:00	2021-6-29 00:00:00								"1"	"1"	"NA"	"NA"																																																																																					
821	"Farallon-5-2021-4"	"1"	2021-6-22 00:00:00			2021-7-13 00:00:00						"1"	"NA"	"NA"	"NA"	2021-7-13 00:00:00	"Ä1 forlorat 13 juli"																																																																																			
822	"Farallon-6-2021-1"	"1"	2021-5-20 00:00:00	2021-6-22 00:00:00	2021-7-12 00:00:00				"1"			"1"	"1"	"1"	"20"																																																																																					
823	"Farallon-6-2021-2"	"1"	2021-5-26 00:00:00	2021-6-27 00:00:00	2021-7-14 00:00:00				"1"			"1"	"1"	"1"	"17"																																																																																					
824	"Farallon-6-2021-3"	"1"	2021-5-26 00:00:00	2021-6-29 00:00:00	2021-7-15 00:00:00				"1"			"1"	"1"	"1"	"16"																																																																																					
825	"Farallon-6-2021-4"	"1"	2021-5-27 00:00:00			2021-6-7 00:00:00						"1"	"NA"	"NA"	"NA"	2021-6-7 00:00:00	"Ä1 forlorat 7/6"																																																																																			
826	"Rost-2-2021-1"	"1"	2021-5-10 00:00:00	2021-6-12 00:00:00								"1"	"1"	"NA"	"NA"		"U forlorad 29 juni"																																																																																			
827	"Rost-2-2021-2"	"1"	2021-5-15 00:00:00	2021-6-17 00:00:00	2021-7-6 00:00:00				"1"			"1"	"1"	"1"	"19"																																																																																					
828	"Rost-2-2021-3"	"1"	2021-5-17 00:00:00			2021-5-30 00:00:00						"1"	"NA"	"NA"	"NA"	2021-5-30 00:00:00	"Ä1 forlorat 30/5"																																																																																			
829	"Rost-2-2021-4"	"1"	2021-5-17 00:00:00	2021-6-20 00:00:00	2021-7-4 00:00:00							"1"	"1"	"1"	"14"																																																																																					
830	"Rost-2-2021-5"	"1"	2021-5-20 00:00:00	2021-6-22 00:00:00	2021-7-4 00:00:00				"0"			"1"	"1"	"1"	"12"																																																																																					
831	"Rost-3-2021-1"	"1"	2021-5-13 00:00:00	2021-6-15 00:00:00	2021-7-4 00:00:00				"1"			"1"	"1"	"1"	"19"																																																																																					
832	"Rost-3-2021-2"	"1"	2021-5-13 00:00:00	2021-6-15 00:00:00	2021-7-4 00:00:00				"1"			"1"	"1"	"1"	"19"																																																																																					
833	"Rost-3-2021-3"	"1"	2021-5-16 00:00:00	2021-6-17 00:00:00	2021-7-4 00:00:00				"1"			"1"	"1"	"1"	"17"																																																																																					
834	"Rost-3-2021-4"	"1"	2021-5-18 00:00:00	2021-6-19 00:00:00	2021-7-12 00:00:00				"1"			"1"	"1"	"1"	"23"																																																																																					
835	"Rost-3-2021-5"	"1"	2021-5-19 00:00:00	2021-6-21 00:00:00	2021-7-6 00:00:00				"1"			"1"	"1"	"1"	"15"																																																																																					
836	"Rost-4-2021-1"	"1"	2021-5-20 00:00:00	2021-6-22 00:00:00	2021-7-12 00:00:00				"1"			"1"	"1"	"1"	"20"																																																																																					
